COUNTRY,INDICATOR,TIME_PERIOD,OBS_VALUE,UNIT,FREQUENCY,SCALE,BOP_ACCOUNTING_ENTRY
Austria,"Other investment, Total financial assets/liabilities",2012-Q4,-8607.4531125,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2013-Q1,4816.33408064529,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2013-Q2,7570.91919999973,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2013-Q3,-1933.30103030305,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2013-Q4,-15689.3738375,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2014-Q1,-5396.3490793649,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2014-Q2,11633.5508467745,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2014-Q3,-16186.402059091,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2014-Q4,-14801.4369140625,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2015-Q1,2107.01328571436,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2015-Q2,-8684.11399354811,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2015-Q3,-1394.0091,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2015-Q4,-10721.6055600003,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2016-Q1,10260.6919645157,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2016-Q2,-8768.51276153858,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2016-Q3,-9835.26636363647,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2016-Q4,-10341.6908203125,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2017-Q1,12286.6916953844,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2017-Q2,5166.78846451617,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2017-Q3,-2063.78571538463,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2017-Q4,-10532.8925999999,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2018-Q1,19065.1135714288,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2018-Q2,-1326.12890000003,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2018-Q3,1455.9527261538,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2018-Q4,-10554.6413875,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2019-Q1,18812.9179428567,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2019-Q2,4803.8175,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2019-Q3,-1109.71853939391,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2019-Q4,-8591.1445,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2020-Q1,14734.8581078125,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2020-Q2,4736.07548387094,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2020-Q3,-2493.28632272726,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2020-Q4,-26151.9129723085,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2021-Q1,10831.5800952379,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2021-Q2,-7635.40702222194,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2021-Q3,9874.79490757589,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2021-Q4,-353.349459090922,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2022-Q1,3666.786221875,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2022-Q2,11940.0764523812,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2022-Q3,17482.8500424241,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2022-Q4,-10175.59245625,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2023-Q1,28547.3287230781,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2023-Q2,-5574.03664516147,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2023-Q3,13917.8626076928,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2023-Q4,-10342.4925396828,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2024-Q1,29967.7295238095,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2024-Q2,8338.10001269872,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2024-Q3,10613.3121272732,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Other investment, Total financial assets/liabilities",2024-Q4,-17609.314825,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2005-Q1,177.025064516122,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2005-Q2,-774.513023076942,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2005-Q3,-48.796848484848,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2005-Q4,160.4325234375,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2006-Q1,833.19496615382,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2006-Q2,232.775056451614,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2006-Q3,-1363.49770769228,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2006-Q4,-403.361112698428,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2007-Q1,292.2606640625,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2007-Q2,21.5702193548384,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2007-Q3,1317.50223230766,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2007-Q4,954.6325484375,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2008-Q1,-185.702800000006,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2008-Q2,251.5162125,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2008-Q3,-722.410909090896,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2008-Q4,-196.3747828125,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2009-Q1,-2190.10819365076,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2009-Q2,-485.295180645154,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2009-Q3,2041.04458636357,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2009-Q4,-365.051940000006,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2010-Q1,181.160939682535,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2010-Q2,423.160014285717,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2010-Q3,507.378481818184,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2010-Q4,323.268187878788,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2011-Q1,748.2900171875,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2011-Q2,223.054595238095,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2011-Q3,80.524072727271,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2011-Q4,-53.9261875,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2012-Q1,288.381076923082,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2012-Q2,518.975491935469,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2012-Q3,336.315801538457,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2012-Q4,53.16444375,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2013-Q1,-248.278258064523,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
Austria,"Reserve assets, Total financial assets/liabilities",2013-Q2,338.31402222221,US dollar,Quarterly,Millions,"Assets, Net acquisition of financial assets"
