COUNTRY,YEAR,QUARTER,UNIT,"Gross domestic product (GDP), Current prices, US dollar","Assets - Direct investment, Total financial assets/liabilities_PGDP","Assets - Other investment, Debt instruments_PGDP","Assets - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Assets - Portfolio investment, Debt securities_PGDP","Assets - Portfolio investment, Equity and investment fund shares_PGDP","Assets - Portfolio investment, Total financial assets/liabilities_PGDP","Liabilities - Direct investment, Total financial assets/liabilities_PGDP","Liabilities - Other investment, Debt instruments, Deposit taking corporations, except the Central Bank_PGDP","Liabilities - Portfolio investment, Debt securities_PGDP","Liabilities - Portfolio investment, Equity and investment fund shares_PGDP","Liabilities - Portfolio investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Direct investment, Total financial assets/liabilities_PGDP","Net (net acquisition of financial assets less net incurrence of liabilities) - Portfolio investment, Total financial assets/liabilities_PGDP",EURO_PERIOD_FULL,EURO_PERIOD_CRISIS_EXCLUDED,IS_CRISIS_YEAR,EURO_PERIOD
"Lithuania, Republic of",2011,2,% of GDP (annualized),43201000000,1.6110458082429693,6.481491381703003,6.696279723683619,-0.7351037733914865,1.105253906159576,0.3701501327680894,5.218477303766099,2.484989192269571,-0.09593523959432124,-0.31858494148614186,-0.414520181080463,-3.6074314955231293,0.7846703138485523,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2011,3,% of GDP (annualized),43201000000,0.5335446550409424,-1.4490335103073209,2.8448302776380134,-2.932206553579997,0.7182382203554338,-2.2139683332245625,4.1370312207979705,0.02903822344179681,-0.7760530616224347,0.44381392854962426,-0.3322391330728104,-3.6034865657570294,-1.881729200151752,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2011,4,% of GDP (annualized),43201000000,4.449181965839912,6.763710260613183,2.1043208927455392,-8.486811791249046,-0.6509688845454967,-9.137780675794547,3.773372657895652,-1.970007849644685,7.981889617138495,-0.3718573934920488,7.610032223646446,0.6758093079442606,-16.747812899440987,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2012,1,% of GDP (annualized),42736000000,2.107205760591,10.31641318074494,7.053464871986992,-0.7517234174754618,0.3630405732511657,-0.3886828442242962,4.157605916107553,-4.199443305590029,15.170041121879137,0.6332045956570687,15.803245717536205,-2.0504001555165527,-16.191928561760502,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2012,2,% of GDP (annualized),42736000000,-1.9130161395997098,-9.191592782091746,-3.8483408059684185,0.5465589058404938,1.081004041768789,1.6275629476092832,-5.5423495806208525,-7.019509880013331,-2.2532811419849375,-1.5013878392168756,-3.754668981201813,3.6293334410211417,5.382231928811096,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2012,3,% of GDP (annualized),42736000000,2.8774115357255656,-3.279259159202795,-1.9526003044091578,0.6427923691789228,0.3541033513809249,0.9968957205598474,6.728665797886048,-1.0390230194683518,2.5498717867119467,-0.09712682803905075,2.4527449586728967,-3.851254262160482,-1.4558492381130486,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2012,4,% of GDP (annualized),42736000000,0.8772465766566826,-0.764495875257394,-4.380649963730812,0.2582707132160239,0.03471119547922126,0.29298190869524515,0.9943665194449645,-2.0202886711437658,-0.7376735878416322,0.46981481713309614,-0.26785877070853603,-0.11711994278828156,0.5608406794037812,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2013,1,% of GDP (annualized),46321000000,1.0538574631028788,7.633139441387833,2.5259050914690677,-0.5871996621054779,0.18497530626045544,-0.4022243558450224,4.761004368533596,-0.1706060777839959,-4.175971494849173,-0.1353672555679165,-4.311338750417089,-3.7071469054307173,3.9091143945720663,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2013,2,% of GDP (annualized),46321000000,1.6529453169274004,-6.9264883397873565,-0.052902371614504416,1.6347848012985402,-0.10772231320224288,1.5270624880962975,1.3059779500058308,-3.318072843096519,-3.431773462685903,-0.2853795313106539,-3.717152993996557,0.34696736692156976,5.244215482092854,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2013,3,% of GDP (annualized),46321000000,0.44321296878894945,-0.8906568147309412,-0.4705421482369783,0.18398598214174913,0.7657887647006177,0.9497747468423671,1.8912020874098132,2.0445427971997976,-0.8351980196167406,0.22492257729821039,-0.6102754423185303,-1.447989118620863,1.560050189160897,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2013,4,% of GDP (annualized),46321000000,-0.2842952323190344,0.04383717306945011,-6.224996101795078,4.4773854756751765,0.1003671469204032,4.57775262259558,-1.3205213850089583,-4.770965256714014,-1.0885251929470425,0.07004545616459053,-1.018479736782452,1.036226152689924,5.596232359378032,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2014,1,% of GDP (annualized),48388000000,1.6515514821331247,9.160013786967736,9.033093295333314,-0.47926355137242177,0.9980411541100637,0.5187776027376415,1.9855527759079044,0.24931215216680191,4.771010345212021,0.0032834025489724148,4.774293747760993,-0.33400129377478016,-4.255516145023352,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2014,2,% of GDP (annualized),48388000000,0.43737861359922525,-9.750516908351319,-5.461849025485012,0.7783049856402902,0.5618258065849596,1.34013079222525,-0.18485735132944708,-1.8004040624575515,-1.4447435054546063,-0.006120353753396765,-1.4508638592080028,0.6222359649286724,2.790994651433252,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2014,3,% of GDP (annualized),48388000000,-1.1460711359691071,-0.7758087429640765,-1.3575557226810653,0.8268718607919386,0.22441473242802673,1.0512865932199644,-1.7677043278949838,-1.7535688296121645,0.20228007620221544,0.07648509923572393,0.27876517543793944,0.6216331919258767,0.7725214177820254,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2014,4,% of GDP (annualized),48388000000,3.568405728822229,-2.9362196593163605,-12.650023620913242,-0.6338391136490454,0.5295940173700093,-0.10424509627903614,2.920825685733034,-6.798040723552329,9.969095966458626,0.06147257907435729,10.030568545532985,0.6475800430891959,-10.134813641812022,Pre-Euro,Pre-Euro,False,Pre-Euro
"Lithuania, Republic of",2015,1,% of GDP (annualized),41548000000,-0.6962635437153846,57.06780698400687,29.64714454881901,-13.20450475181939,1.3306201295576008,-11.873884622261789,2.2494668335420123,-14.469640113329016,-12.048004717435708,-0.12207921990400547,-12.170083937339712,-2.9457303772573966,0.29619931507792663,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2015,2,% of GDP (annualized),41548000000,0.404141632375444,-15.926457714822922,-14.188904077366725,2.8256927455844956,-0.4079723587486709,2.417720386835825,1.9735689456733434,-2.799941751631137,-1.2340259375086955,0.3035850650782364,-0.9304408724304587,-1.5694273132978993,3.3481612592662837,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2015,3,% of GDP (annualized),41548000000,1.7525049340521806,4.521409218253586,1.6916087320689321,3.7049292095889093,-0.7629684076249158,2.9419608019639933,2.5866437710599786,3.096716352170983,-1.291877072301916,-0.33155788004236064,-1.6234349523442766,-0.8341388370077982,4.56539575430827,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2015,4,% of GDP (annualized),41548000000,1.9731112577112484,4.904729427168716,-10.807824469344382,3.425423215409893,0.6786524184817013,4.104075633891593,3.1735119929498574,-4.512363726551809,13.409184811784344,-0.27468762432331134,13.134497187461028,-1.2004007352386088,-9.030421553569438,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2016,1,% of GDP (annualized),42952000000,4.2578454241492,-4.831729384038383,10.944435089131261,2.367168708655919,0.26149075997811855,2.6286594686340385,-3.4976954794247392,11.475421428270508,-9.99381149820611,0.4825469204933726,-9.511264577712732,7.755540903573939,12.13992404634677,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2016,2,% of GDP (annualized),42952000000,0.9195412742668144,-0.5905928403799667,-2.1298569793830957,10.495957909509146,-0.11273424588449509,10.383223663624651,5.320804015645442,0.5569408266831029,-0.30013389715890765,0.026395798243477864,-0.27373809891542983,-4.401262741378628,10.656961762540075,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2016,3,% of GDP (annualized),42952000000,2.098488446581688,6.0328943126083585,2.5421034967857263,6.403509417842111,-0.7434139695050791,5.660095448337033,4.333097873172071,4.377708950653911,5.9058203343267515,-0.121146632322481,5.784673702004271,-2.234609426590382,-0.12457825366723702,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2016,4,% of GDP (annualized),42952000000,1.2258458570031665,8.720486564217035,3.519885755465404,8.506064018410088,1.40409590211166,9.910159920521746,4.809837322039719,-4.213593935526867,-2.0493731229046377,0.10550312703715777,-1.9438699958674799,-3.5839914650365525,11.854029916389225,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2017,1,% of GDP (annualized),47745000000,-2.5497141610961536,-4.250088579424254,1.3657590023924886,8.50570799216976,0.8426492185891215,9.348357210758882,-0.5619148240411682,4.250802235336673,-1.182081811933564,-0.14861884376132492,-1.3307006556948893,-1.9877993370549847,10.67905786645377,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2017,2,% of GDP (annualized),47745000000,0.30978308216702577,6.020133285903998,4.068915374621258,5.891972654593168,0.7806903009604179,6.672662955553586,3.0261790566146356,4.319696552315936,12.585687932869286,0.35484243957313855,12.940530372442415,-2.7163959744476096,-6.267867416888835,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2017,3,% of GDP (annualized),47745000000,4.908627609173769,-3.9091101450816694,-6.384138572706006,5.941406558238117,1.7142457639543525,7.65565232219247,5.372025043298973,-7.275310193737615,-1.4052485366973684,0.1119868931905886,-1.2932616435067799,-0.46339743412520457,8.948913965699253,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2017,4,% of GDP (annualized),47745000000,1.1089052424337493,-5.451509165058355,-11.37510697006405,5.928825698427589,1.70646332450666,7.6352890229342485,3.7563893828822326,-4.3719984931854725,6.196336018431177,-0.04803743578235511,6.148298582648821,-2.6474841404484826,1.4869904402854273,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2018,1,% of GDP (annualized),54294000000,3.139891532345101,-5.475611490877775,2.4308983734061935,1.9589909329628876,0.771841703108482,2.7308326360713693,3.456941608912366,-7.088754311184169,-9.262553236611366,0.49490964536992327,-8.767643591241441,-0.3170500765672646,11.498476227312809,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2018,2,% of GDP (annualized),54294000000,4.174144850172072,-6.224524968996081,-2.750606260097196,3.0137726097947035,1.246221703354074,4.259994313148778,0.994466836465331,0.0054423994934106905,-1.0922544660727433,0.04081799620058071,-1.0514364698721628,3.1796780137067424,5.31143078302094,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2018,3,% of GDP (annualized),54294000000,-0.9576685008967951,3.6241986871476324,1.397349548186324,1.5340002244191373,0.4278579793772227,1.9618582037963603,3.7891219170837873,0.6590075245033234,4.798623433103375,0.10794975050366458,4.906573183607038,-4.746790417980582,-2.9447149798106773,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2018,4,% of GDP (annualized),54294000000,1.30349837274837,1.8260413627656833,-4.874685321582496,1.291052868641102,0.3634423564298081,1.6544952250709102,1.335789410432092,-2.409718687147752,0.9220604901094044,-0.7166255810955172,0.2054349090138874,-0.03229103768372222,1.4490603160570228,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2019,1,% of GDP (annualized),55132000000,2.2881884225909186,-8.018959952736605,1.3459010914065639,-3.4051717871911737,2.419128043863497,-0.986043743327677,3.250417470797276,-6.801443965132858,1.1918884091167903,0.08059090598148654,1.272479315098277,-0.9622290482063579,-2.2585230584259537,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2019,2,% of GDP (annualized),55132000000,12.826387760284408,-2.353549415947182,-2.680395044620185,-2.5661743597184947,6.023612479140972,3.4574381194224775,16.11701965464703,-0.40943346151055654,12.79027086991221,-0.021523383878691148,12.768747486033519,-3.2906318943626216,-9.311309366611042,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2019,3,% of GDP (annualized),55132000000,1.211414600770795,0.7612485464087122,1.0293313060225482,-1.6933665736666885,0.22758394970527526,-1.4657826239614136,4.279320463724432,-1.5971213939437563,-0.12415870209018741,-0.30599997207802526,-0.4301586741682127,-3.0679058629536367,-1.0356239497932003,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2019,4,% of GDP (annualized),55132000000,-0.6445201008488717,15.511777078194145,1.2422916101356736,-7.010441281379235,0.4923863681709351,-6.5180549132082986,1.2701640521838495,2.513339226764855,0.03614581821809475,0.10506384495392877,0.1412096631720235,-1.9146841530327208,-6.659264576380322,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2023,1,% of GDP (annualized),79824000000,5.675759500593856,-4.7312602974237645,4.054259872334693,3.654113961484653,4.216425965740193,7.870539927224844,5.928203071064287,3.159873003068424,0.2726067949488991,-0.027045605100452917,0.24556118984844624,-0.2524435704704319,7.6249787373763995,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2023,2,% of GDP (annualized),79824000000,1.5352032795537782,14.753030201120366,17.9468923951247,3.6188376230126815,2.5694920033752515,6.188329626387933,2.1878869807933006,3.337557351900096,5.635370582943953,0.010474362306752614,5.645844945250702,-0.6526837012395225,0.5424846811372284,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2023,3,% of GDP (annualized),79824000000,3.9177457753212304,5.102941594585193,6.807267363584748,-0.7312434583005948,0.7777677120434461,0.04652425374285132,5.435701819772926,0.7709499726321262,-1.0570223183311351,0.09730277687836662,-0.9597195414527686,-1.5179560444516935,1.0062437951956198,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2023,4,% of GDP (annualized),79824000000,0.9301829731759295,17.98206493412533,-5.438063216457286,-1.838654852978182,0.7019740611885995,-1.1366807917895825,5.646015624453293,9.483653404553733,1.140936812574993,-0.12234712916034607,1.0185896834146473,-4.715832651277365,-2.15527047520423,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2024,1,% of GDP (annualized),84847000000,-1.444781622794043,13.139092339544492,6.185559301981656,-2.3548020901114035,3.4031325643300745,1.0483304742186714,1.926511998422555,4.728236616385678,6.19078047914817,-0.009828098195800043,6.180952380952374,-3.371293621216598,-5.132621906733703,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2024,2,% of GDP (annualized),84847000000,-0.30537472114606656,16.11435398941309,9.907318371650101,-3.487698090961617,1.6327090933615742,-1.8549889976000427,3.681349115092641,5.240760153711047,-0.6614083471631063,-0.07314577346600432,-0.7345541206291104,-3.9867238362387076,-1.1204348769709322,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2024,3,% of GDP (annualized),84847000000,1.8805995999216476,6.319444301132669,10.15644949272368,6.709555190358962,1.8168583595927963,8.526413549951759,6.514862206088876,3.7351538351922695,7.984949577475074,-0.03080912915976156,7.954140448315316,-4.634262606167226,0.572273101636445,Post-Euro,Post-Euro,False,Post-Euro
"Lithuania, Republic of",2024,4,% of GDP (annualized),84847000000,0.6057315397126594,12.04020472261836,5.86762459073391,3.168898976982098,0.8377716872723845,4.006670664254482,4.828378808325574,18.363500167360073,0.9908537290652587,0.04899632456067981,1.0398500536259383,-4.222647268612915,2.966820610628544,Post-Euro,Post-Euro,False,Post-Euro
