"COUNTRY","BOP_ACCOUNTING_ENTRY","INDICATOR","UNIT","FREQUENCY","TIME_PERIOD","OBS_VALUE","SCALE"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2021-Q3","812569371.5757685","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2021-Q4","-581688682.3636578","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2022-Q1","733738617.0625","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2022-Q2","1301952750.142881","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2022-Q3","-922083896.5757522","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2022-Q4","179590889.6249999","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2023-Q1","1076150061.876969","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2023-Q2","2095249891.903295","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2023-Q3","337753339.000012","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2023-Q4","2321642301.428626","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2024-Q1","3787323828.793645","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2024-Q2","5089772641.016058","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2024-Q3","1060573354.36368","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2024-Q4","2982603066.75","Millions"
"Malta","Assets, Net acquisition of financial assets","Other investment, Debt instruments","US dollar","Quarterly","2025-Q1","1151429723.809556","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q1","5821265.780478671","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q2","-385257244.4302212","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q3","-125478991.3694217","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q4","-293441476.0235672","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q1","-27232535.83419066","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q2","-60084808.33180699","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q3","-60583156.93863452","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q4","-432160770.7745494","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q1","389151979.1239074","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q2","-248086690.371576","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q3","50115907.8059812","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q4","-421811822.2201298","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q1","371970650.9934233","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q2","-58642969.98602123","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q3","-149242058.7573658","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q4","236800923.7265959","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q1","-27305660.34354064","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q2","-15593866.14218911","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q3","-55227664.68314068","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q4","-333708258.0338474","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q1","-431218111.1400001","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q2","-654783917.6158528","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q3","-439630668.7903106","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q4","-629184102.1787938","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q1","-2893812207.3057","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q2","-2808651712.028377","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q3","-2587968429.613307","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q4","-2540602667.338593","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q1","-2243328632.926699","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q2","-3122177230.487913","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q3","-2340602337.791034","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q4","-2468909838.230096","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q1","-4968939927.464841","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q2","-5211909239.726054","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q3","-5445358447.397419","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q4","-5325801407.668122","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q1","387806302.2067867","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q2","422450692.2674997","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q3","386012443.1545386","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q4","128557344.646406","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q1","-1832012084.527595","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q2","-1615340179.046106","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q3","-1982828902.8763","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q4","-2116060962.16988","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q1","-1050742992.223465","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q2","-1854787095.962232","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q3","-1823178332.982131","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q4","-1186753376.023033","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q1","-2850729972.323123","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q2","-2962076378.548561","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q3","-3226777453.493265","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q4","-3145365006.520157","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q1","-2771044592.392357","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q2","-2771034015.686535","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q3","-3139515383.804732","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q4","-2895594686.036249","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q1","-2275714947.72103","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q2","-3143118440.787507","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q3","-3426560235.06973","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2013-Q4","-435169172.1390622","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q1","-1332067814.875511","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q2","-879182194.1806701","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q3","-3424229180.089571","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2014-Q4","-3234447038.671876","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q1","-2845917056.342964","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q2","-1652472055.318657","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q3","-2624969270.715","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2015-Q4","-3109344910.003781","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q1","-2318440872.372478","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q2","-2482775310.618494","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q3","-2019567654.64396","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2016-Q4","-2590127985.585938","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q1","-4110339730.43068","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q2","-2171605159.30647","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q3","-1943552872.000013","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2017-Q4","-2116468559.999975","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q1","278195777.1428605","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q2","-765949652.6190625","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q3","-349789153.7538359","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2018-Q4","989661708.1250013","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q1","-173818459.428567","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q2","-919883294.0000002","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q3","-434035605.8787783","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2019-Q4","325168176.6874999","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q1","1272459695.265625","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q2","1966088117.032247","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q3","2768050449.787865","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2020-Q4","2962372465.477019","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q1","-2244390144.76187","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q2","-5026538449.777592","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q3","-5206623239.742494","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2021-Q4","-4261829016.4244","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q1","209474557.03125","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q2","-1407992127.28574","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q3","169360704.3333323","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2022-Q4","-459886569.4999998","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q1","-203388316.4615471","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q2","-568900115.0967917","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q3","824187371.8461831","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2023-Q4","-1127654217.777804","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q1","-2458222450.793647","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q2","-3049942179.619158","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q3","-3197898691.636495","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2024-Q4","-2906733260.125","Millions"
"Malta","Net (net acquisition of financial assets less net incurrence of liabilities), Transactions","Direct investment, Total financial assets/liabilities","US dollar","Quarterly","2025-Q1","512311300.3968399","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q1","-7883061.049011171","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q2","-10947428.02339636","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q3","-3142952.017267145","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","1999-Q4","-11598110.26738232","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q1","67700559.91207872","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q2","6544539.805130439","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q3","-3373539.106982322","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2000-Q4","-210326.4441685534","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q1","-159024406.9597361","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q2","-40856236.23926352","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q3","2471402.395643284","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2001-Q4","-17832834.18529132","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q1","-4858072.170562871","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q2","1863564.490625706","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q3","2341301.250593638","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2002-Q4","2921592.279855247","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q1","2112101.910828025","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q2","-4664836.624457633","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q3","4917427.969079405","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2003-Q4","-22519679.1789941","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q1","104157205.3725","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q2","100686311.1474572","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q3","98410472.04121381","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2004-Q4","106262114.5278798","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q1","496568418.9354657","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q2","456911049.4138575","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q3","447267277.5115107","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2005-Q4","444914207.2917186","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q1","248875697.0806075","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q2","255520199.2514524","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q3","287854372.5555332","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2006-Q4","275907893.0719154","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q1","617944021.7617185","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q2","622643120.8054749","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q3","640340980.1639859","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2007-Q4","684186596.0729684","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q1","-516666523.449049","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q2","-455917970.6549997","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q3","-385747107.6477204","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2008-Q4","-463758818.8851564","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q1","1473890699.914266","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q2","-123326864.6512886","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q3","-42214580.47636229","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2009-Q4","367248163.4123136","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q1","126369020.9117428","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q2","-79609106.1950798","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q3","-396786885.3978808","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2010-Q4","90958839.31606079","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q1","141480438.4196874","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q2","-14824927.93047614","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q3","47751057.66787777","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2011-Q4","638081.6135937502","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q1","32283868.31461596","Millions"
"Malta","Liabilities, Net incurrence of liabilities","Portfolio investment, Total financial assets/liabilities","US dollar","Quarterly","2012-Q2","89217269.03177169","Millions"
